Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
18.73,1400,16.598628997802734,1.6900678873062134,0.3150896996814761,0.24576547741889954,4788.562790561686,28.052810668945312,123.24085235595703,200,2.556698491191114,11.232018535798572
18.74,1400,16.59860610961914,1.6904258728027344,0.3147604189143078,0.24580788612365723,4788.410668588492,28.058713912963867,123.2582015991211,200,2.553667097536632,11.217920655935773
18.75,1400,16.59857177734375,1.6917463541030884,0.3150888973878172,0.24585673213005066,4788.269329207266,28.08057403564453,123.279052734375,200,2.555899806334153,11.220885191785344
18.76,1400,16.59852409362793,1.6905442476272583,0.3150382556395883,0.24582670629024506,4788.516163136952,28.06053924560547,123.27035522460938,200,2.555669222881989,11.227092331173093
18.77,1400,16.598480224609375,1.689337968826294,0.31471432349681283,0.24581502377986908,4788.701507150269,28.040443420410156,123.2692642211914,200,2.553064047733814,11.223586095154186
18.78,1400,16.598451614379883,1.689399003982544,0.31435263492820953,0.24584269523620605,4788.848383538181,28.04140853881836,123.28692626953125,200,2.549764463111905,11.210301145419281
18.79,1400,16.598464965820312,1.6895017623901367,0.31432299868668717,0.24588601291179657,4789.132519407654,28.043136596679688,123.31596374511719,200,2.548923802189929,11.208553725518202
18.8,1400,16.598474502563477,1.690091609954834,0.31462568220346554,0.24588848650455475,4789.179438253793,28.052942276000977,123.31841278076172,200,2.5513276441755885,11.215425644216143
18.81,1400,16.598482131958008,1.6930986642837524,0.3146610803721747,0.24579745531082153,4789.223442885886,28.102867126464844,123.27388763427734,200,2.552536402898466,11.196760920429261
18.82,1400,16.598495483398438,1.6943148374557495,0.31448870879514995,0.24579431116580963,4789.264824725336,28.123077392578125,123.27337646484375,200,2.5511487235726737,11.18258554629259
